ForecastDate,ForecastRemainingQty,PartNum,RevisionNum,MtlPartNum
2017-03-05,819.2788428783185,4523392,A,2500 1833
2017-03-12,833.2181056533678,4523392,A,2500 1833
2017-03-19,847.1573684284172,4523392,A,2500 1833
2017-03-26,861.0966312034664,4523392,A,2500 1833
2017-04-02,875.0358939785157,4523392,A,2500 1833
2017-04-09,888.975156753565,4523392,A,2500 1833
2017-04-16,902.9144195286142,4523392,A,2500 1833
2017-04-23,916.8536823036634,4523392,A,2500 1833
2017-02-05,763.5217917781213,4523392,A,2500 1988
2017-02-12,777.4610545531707,4523392,A,2500 1988
2017-02-19,791.4003173282199,4523392,A,2500 1988
2017-02-26,805.3395801032692,4523392,A,2500 1988
2017-03-05,819.2788428783185,4523392,A,2500 1988
2017-03-12,833.2181056533678,4523392,A,2500 1988
2017-03-19,847.1573684284172,4523392,A,2500 1988
2017-03-26,861.0966312034664,4523392,A,2500 1988
2017-04-02,875.0358939785157,4523392,A,2500 1988
2017-04-09,888.975156753565,4523392,A,2500 1988
2017-04-16,902.9144195286142,4523392,A,2500 1988
2017-04-23,916.8536823036634,4523392,A,2500 1988
2017-02-05,1818.0,4523392,A,2500 1989
2017-02-12,1818.0,4523392,A,2500 1989
2017-02-19,1818.0,4523392,A,2500 1989
2017-02-26,1818.0,4523392,A,2500 1989
2017-03-05,1818.0,4523392,A,2500 1989
2017-03-12,1818.0,4523392,A,2500 1989
2017-03-19,1818.0,4523392,A,2500 1989
2017-03-26,1818.0,4523392,A,2500 1989
2017-04-02,1818.0,4523392,A,2500 1989
2017-04-09,1818.0,4523392,A,2500 1989
2017-04-16,1818.0,4523392,A,2500 1989
2017-04-23,1818.0,4523392,A,2500 1989
2017-02-05,2424.0,4523392,A,2500 1990
2017-02-12,2424.0,4523392,A,2500 1990
2017-02-19,2424.0,4523392,A,2500 1990
2017-02-26,2424.0,4523392,A,2500 1990
2017-03-05,2424.0,4523392,A,2500 1990
2017-03-12,2424.0,4523392,A,2500 1990
2017-03-19,2424.0,4523392,A,2500 1990
2017-03-26,2424.0,4523392,A,2500 1990
2017-04-02,2424.0,4523392,A,2500 1990
2017-04-09,2424.0,4523392,A,2500 1990
2017-04-16,2424.0,4523392,A,2500 1990
2017-04-23,2424.0,4523392,A,2500 1990
2017-02-05,606.0,4523392,A,2501 0356
2017-02-12,606.0,4523392,A,2501 0356
2017-02-19,606.0,4523392,A,2501 0356
2017-02-26,606.0,4523392,A,2501 0356
2017-03-05,606.0,4523392,A,2501 0356
2017-03-12,606.0,4523392,A,2501 0356
2017-03-19,606.0,4523392,A,2501 0356
2017-03-26,606.0,4523392,A,2501 0356
2017-04-02,606.0,4523392,A,2501 0356
2017-04-09,606.0,4523392,A,2501 0356
2017-04-16,606.0,4523392,A,2501 0356
2017-04-23,606.0,4523392,A,2501 0356
2017-02-05,4242.0,4523392,A,2751 0392
2017-02-12,4242.0,4523392,A,2751 0392
2017-02-19,4242.0,4523392,A,2751 0392
2017-02-26,4242.0,4523392,A,2751 0392
2017-03-05,4242.0,4523392,A,2751 0392
2017-03-12,4242.0,4523392,A,2751 0392
2017-03-19,4242.0,4523392,A,2751 0392
2017-03-26,4242.0,4523392,A,2751 0392
2017-04-02,4242.0,4523392,A,2751 0392
2017-04-09,4242.0,4523392,A,2751 0392
2017-04-16,4242.0,4523392,A,2751 0392
2017-04-23,4242.0,4523392,A,2751 0392
2017-02-05,606.0,4523392,A,3131 7030
2017-02-12,606.0,4523392,A,3131 7030
2017-02-19,606.0,4523392,A,3131 7030
2017-02-26,606.0,4523392,A,3131 7030
2017-03-05,606.0,4523392,A,3131 7030
2017-03-12,606.0,4523392,A,3131 7030
2017-03-19,606.0,4523392,A,3131 7030
2017-03-26,606.0,4523392,A,3131 7030
2017-04-02,606.0,4523392,A,3131 7030
2017-04-09,606.0,4523392,A,3131 7030
2017-04-16,606.0,4523392,A,3131 7030
2017-04-23,606.0,4523392,A,3131 7030
2017-02-05,606.0,4523392,A,3131 7037
2017-02-12,606.0,4523392,A,3131 7037
2017-02-19,606.0,4523392,A,3131 7037
2017-02-26,606.0,4523392,A,3131 7037
2017-03-05,606.0,4523392,A,3131 7037
2017-03-12,606.0,4523392,A,3131 7037
2017-03-19,606.0,4523392,A,3131 7037
2017-03-26,606.0,4523392,A,3131 7037
2017-04-02,606.0,4523392,A,3131 7037
2017-04-09,606.0,4523392,A,3131 7037
2017-04-16,606.0,4523392,A,3131 7037
2017-04-23,606.0,4523392,A,3131 7037
2017-02-05,606.0,4523392,A,3131 7041
2017-02-12,606.0,4523392,A,3131 7041
2017-02-19,606.0,4523392,A,3131 7041
2017-02-26,606.0,4523392,A,3131 7041
2017-03-05,606.0,4523392,A,3131 7041
2017-03-12,606.0,4523392,A,3131 7041
2017-03-19,606.0,4523392,A,3131 7041
2017-03-26,606.0,4523392,A,3131 7041
2017-04-02,606.0,4523392,A,3131 7041
2017-04-09,606.0,4523392,A,3131 7041
2017-04-16,606.0,4523392,A,3131 7041
2017-04-23,606.0,4523392,A,3131 7041
2017-02-05,606.0,4523392,A,3131 7046
2017-02-12,606.0,4523392,A,3131 7046
2017-02-19,606.0,4523392,A,3131 7046
2017-02-26,606.0,4523392,A,3131 7046
2017-03-05,606.0,4523392,A,3131 7046
2017-03-12,606.0,4523392,A,3131 7046
2017-03-19,606.0,4523392,A,3131 7046
2017-03-26,606.0,4523392,A,3131 7046
2017-04-02,606.0,4523392,A,3131 7046
2017-04-09,606.0,4523392,A,3131 7046
2017-04-16,606.0,4523392,A,3131 7046
2017-04-23,606.0,4523392,A,3131 7046
2017-02-05,606.0,4523392,A,3131 7049
2017-02-12,606.0,4523392,A,3131 7049
2017-02-19,606.0,4523392,A,3131 7049
2017-02-26,606.0,4523392,A,3131 7049
2017-03-05,606.0,4523392,A,3131 7049
2017-03-12,606.0,4523392,A,3131 7049
2017-03-19,606.0,4523392,A,3131 7049
2017-03-26,606.0,4523392,A,3131 7049
2017-04-02,606.0,4523392,A,3131 7049
2017-04-09,606.0,4523392,A,3131 7049
2017-04-16,606.0,4523392,A,3131 7049
2017-04-23,606.0,4523392,A,3131 7049
2017-02-05,3030.0,4523392,A,3131 7051
2017-02-12,3030.0,4523392,A,3131 7051
2017-02-19,3030.0,4523392,A,3131 7051
2017-02-26,3030.0,4523392,A,3131 7051
2017-03-05,3030.0,4523392,A,3131 7051
2017-03-12,3030.0,4523392,A,3131 7051
2017-03-19,3030.0,4523392,A,3131 7051
2017-03-26,3030.0,4523392,A,3131 7051
2017-04-02,3030.0,4523392,A,3131 7051
2017-04-09,3030.0,4523392,A,3131 7051
2017-04-16,3030.0,4523392,A,3131 7051
2017-04-23,3030.0,4523392,A,3131 7051
2017-02-05,606.0,4523392,A,3131 7053
2017-02-12,606.0,4523392,A,3131 7053
2017-02-19,606.0,4523392,A,3131 7053
2017-02-26,606.0,4523392,A,3131 7053
2017-03-05,606.0,4523392,A,3131 7053
2017-03-12,606.0,4523392,A,3131 7053
2017-03-19,606.0,4523392,A,3131 7053
2017-03-26,606.0,4523392,A,3131 7053
2017-04-02,606.0,4523392,A,3131 7053
2017-04-09,606.0,4523392,A,3131 7053
2017-04-16,606.0,4523392,A,3131 7053
2017-04-23,606.0,4523392,A,3131 7053
2017-02-05,606.0,4523392,A,3131 7056
2017-02-12,606.0,4523392,A,3131 7056
2017-02-19,606.0,4523392,A,3131 7056
2017-02-26,606.0,4523392,A,3131 7056
2017-03-05,606.0,4523392,A,3131 7056
2017-03-12,606.0,4523392,A,3131 7056
2017-03-19,606.0,4523392,A,3131 7056
2017-03-26,606.0,4523392,A,3131 7056
2017-04-02,606.0,4523392,A,3131 7056
2017-04-09,606.0,4523392,A,3131 7056
2017-04-16,606.0,4523392,A,3131 7056
2017-04-23,606.0,4523392,A,3131 7056
2017-02-05,1527.0435835562425,4523392,A,3131 7072
2017-02-12,1554.9221091063414,4523392,A,3131 7072
2017-02-19,1582.8006346564398,4523392,A,3131 7072
2017-02-26,1610.6791602065384,4523392,A,3131 7072
2017-03-05,1638.557685756637,4523392,A,3131 7072
2017-03-12,1666.4362113067357,4523392,A,3131 7072
2017-03-19,1694.3147368568343,4523392,A,3131 7072
2017-03-26,1722.1932624069327,4523392,A,3131 7072
2017-04-02,1750.0717879570313,4523392,A,3131 7072
2017-04-09,1777.95031350713,4523392,A,3131 7072
2017-04-16,1805.8288390572284,4523392,A,3131 7072
2017-04-23,1833.7073646073268,4523392,A,3131 7072
2017-02-05,606.0,4523392,A,3131 7078
2017-02-12,606.0,4523392,A,3131 7078
2017-02-19,606.0,4523392,A,3131 7078
2017-02-26,606.0,4523392,A,3131 7078
2017-03-05,606.0,4523392,A,3131 7078
2017-03-12,606.0,4523392,A,3131 7078
2017-03-19,606.0,4523392,A,3131 7078
2017-03-26,606.0,4523392,A,3131 7078
2017-04-02,606.0,4523392,A,3131 7078
2017-04-09,606.0,4523392,A,3131 7078
2017-04-16,606.0,4523392,A,3131 7078
2017-04-23,606.0,4523392,A,3131 7078
2017-02-05,1212.0,4523392,A,3131 7086
2017-02-12,1212.0,4523392,A,3131 7086
2017-02-19,1212.0,4523392,A,3131 7086
2017-02-26,1212.0,4523392,A,3131 7086
2017-03-05,1212.0,4523392,A,3131 7086
2017-03-12,1212.0,4523392,A,3131 7086
2017-03-19,1212.0,4523392,A,3131 7086
2017-03-26,1212.0,4523392,A,3131 7086
2017-04-02,1212.0,4523392,A,3131 7086
2017-04-09,1212.0,4523392,A,3131 7086
2017-04-16,1212.0,4523392,A,3131 7086
2017-04-23,1212.0,4523392,A,3131 7086
2017-02-05,606.0,4523392,A,3131 7093
2017-02-12,606.0,4523392,A,3131 7093
2017-02-19,606.0,4523392,A,3131 7093
2017-02-26,606.0,4523392,A,3131 7093
2017-03-05,606.0,4523392,A,3131 7093
2017-03-12,606.0,4523392,A,3131 7093
2017-03-19,606.0,4523392,A,3131 7093
2017-03-26,606.0,4523392,A,3131 7093
2017-04-02,606.0,4523392,A,3131 7093
2017-04-09,606.0,4523392,A,3131 7093
2017-04-16,606.0,4523392,A,3131 7093
2017-04-23,606.0,4523392,A,3131 7093
2017-02-05,3817.608958890607,4523392,A,3131 7641
2017-02-12,3887.3052727658533,4523392,A,3131 7641
2017-02-19,3957.0015866410995,4523392,A,3131 7641
2017-02-26,4026.6979005163457,4523392,A,3131 7641
2017-03-05,4096.394214391593,4523392,A,3131 7641
2017-03-12,4166.090528266839,4523392,A,3131 7641
2017-03-19,4235.786842142085,4523392,A,3131 7641
2017-03-26,4305.483156017332,4523392,A,3131 7641
2017-04-02,4375.179469892579,4523392,A,3131 7641
2017-04-09,4444.875783767825,4523392,A,3131 7641
2017-04-16,4514.572097643071,4523392,A,3131 7641
2017-04-23,4584.2684115183165,4523392,A,3131 7641
2017-02-05,606.0,4523392,A,3131 7748
2017-02-12,606.0,4523392,A,3131 7748
2017-02-19,606.0,4523392,A,3131 7748
2017-02-26,606.0,4523392,A,3131 7748
2017-03-05,606.0,4523392,A,3131 7748
2017-03-12,606.0,4523392,A,3131 7748
2017-03-19,606.0,4523392,A,3131 7748
2017-03-26,606.0,4523392,A,3131 7748
2017-04-02,606.0,4523392,A,3131 7748
2017-04-09,606.0,4523392,A,3131 7748
2017-04-16,606.0,4523392,A,3131 7748
2017-04-23,606.0,4523392,A,3131 7748
2017-02-05,606.0,4523392,A,3131 7876
2017-02-12,606.0,4523392,A,3131 7876
2017-02-19,606.0,4523392,A,3131 7876
2017-02-26,606.0,4523392,A,3131 7876
2017-03-05,606.0,4523392,A,3131 7876
2017-03-12,606.0,4523392,A,3131 7876
2017-03-19,606.0,4523392,A,3131 7876
2017-03-26,606.0,4523392,A,3131 7876
2017-04-02,606.0,4523392,A,3131 7876
2017-04-09,606.0,4523392,A,3131 7876
2017-04-16,606.0,4523392,A,3131 7876
2017-04-23,606.0,4523392,A,3131 7876
2017-02-05,606.0,4523392,A,3131 7962
2017-02-12,606.0,4523392,A,3131 7962
2017-02-19,606.0,4523392,A,3131 7962
2017-02-26,606.0,4523392,A,3131 7962
2017-03-05,606.0,4523392,A,3131 7962
2017-03-12,606.0,4523392,A,3131 7962
2017-03-19,606.0,4523392,A,3131 7962
2017-03-26,606.0,4523392,A,3131 7962
2017-04-02,606.0,4523392,A,3131 7962
2017-04-09,606.0,4523392,A,3131 7962
2017-04-16,606.0,4523392,A,3131 7962
2017-04-23,606.0,4523392,A,3131 7962
2017-02-05,606.0,4523392,A,3131 8275
2017-02-12,606.0,4523392,A,3131 8275
2017-02-19,606.0,4523392,A,3131 8275
2017-02-26,606.0,4523392,A,3131 8275
2017-03-05,606.0,4523392,A,3131 8275
2017-03-12,606.0,4523392,A,3131 8275
2017-03-19,606.0,4523392,A,3131 8275
2017-03-26,606.0,4523392,A,3131 8275
2017-04-02,606.0,4523392,A,3131 8275
2017-04-09,606.0,4523392,A,3131 8275
2017-04-16,606.0,4523392,A,3131 8275
2017-04-23,606.0,4523392,A,3131 8275
2017-02-05,606.0,4523392,A,3131 8340
2017-02-12,606.0,4523392,A,3131 8340
2017-02-19,606.0,4523392,A,3131 8340
2017-02-26,606.0,4523392,A,3131 8340
2017-03-05,606.0,4523392,A,3131 8340
2017-03-12,606.0,4523392,A,3131 8340
2017-03-19,606.0,4523392,A,3131 8340
2017-03-26,606.0,4523392,A,3131 8340
2017-04-02,606.0,4523392,A,3131 8340
2017-04-09,606.0,4523392,A,3131 8340
2017-04-16,606.0,4523392,A,3131 8340
2017-04-23,606.0,4523392,A,3131 8340
2017-02-05,2424.0,4523392,A,3131 8349
2017-02-12,2424.0,4523392,A,3131 8349
2017-02-19,2424.0,4523392,A,3131 8349
2017-02-26,2424.0,4523392,A,3131 8349
2017-03-05,2424.0,4523392,A,3131 8349
2017-03-12,2424.0,4523392,A,3131 8349
2017-03-19,2424.0,4523392,A,3131 8349
2017-03-26,2424.0,4523392,A,3131 8349
2017-04-02,2424.0,4523392,A,3131 8349
2017-04-09,2424.0,4523392,A,3131 8349
2017-04-16,2424.0,4523392,A,3131 8349
2017-04-23,2424.0,4523392,A,3131 8349
2017-02-05,606.0,4523392,A,3131 8423
2017-02-12,606.0,4523392,A,3131 8423
2017-02-19,606.0,4523392,A,3131 8423
2017-02-26,606.0,4523392,A,3131 8423
2017-03-05,606.0,4523392,A,3131 8423
2017-03-12,606.0,4523392,A,3131 8423
2017-03-19,606.0,4523392,A,3131 8423
2017-03-26,606.0,4523392,A,3131 8423
2017-04-02,606.0,4523392,A,3131 8423
2017-04-09,606.0,4523392,A,3131 8423
2017-04-16,606.0,4523392,A,3131 8423
2017-04-23,606.0,4523392,A,3131 8423
2017-02-05,606.0,4523392,A,3131 8424
2017-02-12,606.0,4523392,A,3131 8424
2017-02-19,606.0,4523392,A,3131 8424
2017-02-26,606.0,4523392,A,3131 8424
2017-03-05,606.0,4523392,A,3131 8424
2017-03-12,606.0,4523392,A,3131 8424
2017-03-19,606.0,4523392,A,3131 8424
2017-03-26,606.0,4523392,A,3131 8424
2017-04-02,606.0,4523392,A,3131 8424
2017-04-09,606.0,4523392,A,3131 8424
2017-04-16,606.0,4523392,A,3131 8424
2017-04-23,606.0,4523392,A,3131 8424
2017-02-05,305.0,4523392,A,3131 8429
2017-02-12,305.0,4523392,A,3131 8429
2017-02-19,305.0,4523392,A,3131 8429
2017-02-26,305.0,4523392,A,3131 8429
2017-03-05,305.0,4523392,A,3131 8429
2017-03-12,305.0,4523392,A,3131 8429
2017-03-19,305.0,4523392,A,3131 8429
2017-03-26,305.0,4523392,A,3131 8429
2017-04-02,305.0,4523392,A,3131 8429
2017-04-09,305.0,4523392,A,3131 8429
2017-04-16,305.0,4523392,A,3131 8429
2017-04-23,305.0,4523392,A,3131 8429
2017-02-05,6871.696126003093,4523392,A,3131 8431
2017-02-12,6997.149490978536,4523392,A,3131 8431
2017-02-19,7122.602855953979,4523392,A,3131 8431
2017-02-26,7248.056220929424,4523392,A,3131 8431
2017-03-05,7373.509585904867,4523392,A,3131 8431
2017-03-12,7498.96295088031,4523392,A,3131 8431
2017-03-19,7624.416315855753,4523392,A,3131 8431
2017-03-26,7749.869680831198,4523392,A,3131 8431
2017-04-02,7875.323045806641,4523392,A,3131 8431
2017-04-09,8000.776410782084,4523392,A,3131 8431
2017-04-16,8126.229775757529,4523392,A,3131 8431
2017-04-23,8251.68314073297,4523392,A,3131 8431
2017-02-05,606.0,4523392,A,3131 8433
2017-02-12,606.0,4523392,A,3131 8433
2017-02-19,606.0,4523392,A,3131 8433
2017-02-26,606.0,4523392,A,3131 8433
2017-03-05,606.0,4523392,A,3131 8433
2017-03-12,606.0,4523392,A,3131 8433
2017-03-19,606.0,4523392,A,3131 8433
2017-03-26,606.0,4523392,A,3131 8433
2017-04-02,606.0,4523392,A,3131 8433
2017-04-09,606.0,4523392,A,3131 8433
2017-04-16,606.0,4523392,A,3131 8433
2017-04-23,606.0,4523392,A,3131 8433
2017-02-05,606.0,4523392,A,3131 8435
2017-02-12,606.0,4523392,A,3131 8435
2017-02-19,606.0,4523392,A,3131 8435
2017-02-26,606.0,4523392,A,3131 8435
2017-03-05,606.0,4523392,A,3131 8435
2017-03-12,606.0,4523392,A,3131 8435
2017-03-19,606.0,4523392,A,3131 8435
2017-03-26,606.0,4523392,A,3131 8435
2017-04-02,606.0,4523392,A,3131 8435
2017-04-09,606.0,4523392,A,3131 8435
2017-04-16,606.0,4523392,A,3131 8435
2017-04-23,606.0,4523392,A,3131 8435
2017-02-05,606.0,4523392,A,3131 8438
2017-02-12,606.0,4523392,A,3131 8438
2017-02-19,606.0,4523392,A,3131 8438
2017-02-26,606.0,4523392,A,3131 8438
2017-03-05,606.0,4523392,A,3131 8438
2017-03-12,606.0,4523392,A,3131 8438
2017-03-19,606.0,4523392,A,3131 8438
2017-03-26,606.0,4523392,A,3131 8438
2017-04-02,606.0,4523392,A,3131 8438
2017-04-09,606.0,4523392,A,3131 8438
2017-04-16,606.0,4523392,A,3131 8438
2017-04-23,606.0,4523392,A,3131 8438
2017-02-05,606.0,4523392,A,3131 8441
2017-02-12,606.0,4523392,A,3131 8441
2017-02-19,606.0,4523392,A,3131 8441
2017-02-26,606.0,4523392,A,3131 8441
2017-03-05,606.0,4523392,A,3131 8441
2017-03-12,606.0,4523392,A,3131 8441
2017-03-19,606.0,4523392,A,3131 8441
2017-03-26,606.0,4523392,A,3131 8441
2017-04-02,606.0,4523392,A,3131 8441
2017-04-09,606.0,4523392,A,3131 8441
2017-04-16,606.0,4523392,A,3131 8441
2017-04-23,606.0,4523392,A,3131 8441
2017-02-05,606.0,4523392,A,3131 8651
2017-02-12,606.0,4523392,A,3131 8651
2017-02-19,606.0,4523392,A,3131 8651
2017-02-26,606.0,4523392,A,3131 8651
2017-03-05,606.0,4523392,A,3131 8651
2017-03-12,606.0,4523392,A,3131 8651
2017-03-19,606.0,4523392,A,3131 8651
2017-03-26,606.0,4523392,A,3131 8651
2017-04-02,606.0,4523392,A,3131 8651
2017-04-09,606.0,4523392,A,3131 8651
2017-04-16,606.0,4523392,A,3131 8651
2017-04-23,606.0,4523392,A,3131 8651
2017-02-05,763.5217917781213,4523392,A,3131 8776
2017-02-12,777.4610545531707,4523392,A,3131 8776
2017-02-19,791.4003173282199,4523392,A,3131 8776
2017-02-26,805.3395801032692,4523392,A,3131 8776
2017-03-05,819.2788428783185,4523392,A,3131 8776
2017-03-12,833.2181056533678,4523392,A,3131 8776
2017-03-19,847.1573684284172,4523392,A,3131 8776
2017-03-26,861.0966312034664,4523392,A,3131 8776
2017-04-02,875.0358939785157,4523392,A,3131 8776
2017-04-09,888.975156753565,4523392,A,3131 8776
2017-04-16,902.9144195286142,4523392,A,3131 8776
2017-04-23,916.8536823036634,4523392,A,3131 8776
2017-02-05,3030.0,4523392,A,3131 8777
2017-02-12,3030.0,4523392,A,3131 8777
2017-02-19,3030.0,4523392,A,3131 8777
2017-02-26,3030.0,4523392,A,3131 8777
2017-03-05,3030.0,4523392,A,3131 8777
2017-03-12,3030.0,4523392,A,3131 8777
2017-03-19,3030.0,4523392,A,3131 8777
2017-03-26,3030.0,4523392,A,3131 8777
2017-04-02,3030.0,4523392,A,3131 8777
2017-04-09,3030.0,4523392,A,3131 8777
2017-04-16,3030.0,4523392,A,3131 8777
2017-04-23,3030.0,4523392,A,3131 8777
2017-02-05,1818.0,4523392,A,3131 8782
2017-02-12,1818.0,4523392,A,3131 8782
2017-02-19,1818.0,4523392,A,3131 8782
2017-02-26,1818.0,4523392,A,3131 8782
2017-03-05,1818.0,4523392,A,3131 8782
2017-03-12,1818.0,4523392,A,3131 8782
2017-03-19,1818.0,4523392,A,3131 8782
2017-03-26,1818.0,4523392,A,3131 8782
2017-04-02,1818.0,4523392,A,3131 8782
2017-04-09,1818.0,4523392,A,3131 8782
2017-04-16,1818.0,4523392,A,3131 8782
2017-04-23,1818.0,4523392,A,3131 8782
2017-02-05,1818.0,4523392,A,3131 8783
2017-02-12,1818.0,4523392,A,3131 8783
2017-02-19,1818.0,4523392,A,3131 8783
2017-02-26,1818.0,4523392,A,3131 8783
2017-03-05,1818.0,4523392,A,3131 8783
2017-03-12,1818.0,4523392,A,3131 8783
2017-03-19,1818.0,4523392,A,3131 8783
2017-03-26,1818.0,4523392,A,3131 8783
2017-04-02,1818.0,4523392,A,3131 8783
2017-04-09,1818.0,4523392,A,3131 8783
2017-04-16,1818.0,4523392,A,3131 8783
2017-04-23,1818.0,4523392,A,3131 8783
2017-02-05,606.0,4523392,A,3131 8786
2017-02-12,606.0,4523392,A,3131 8786
2017-02-19,606.0,4523392,A,3131 8786
2017-02-26,606.0,4523392,A,3131 8786
2017-03-05,606.0,4523392,A,3131 8786
2017-03-12,606.0,4523392,A,3131 8786
2017-03-19,606.0,4523392,A,3131 8786
2017-03-26,606.0,4523392,A,3131 8786
2017-04-02,606.0,4523392,A,3131 8786
2017-04-09,606.0,4523392,A,3131 8786
2017-04-16,606.0,4523392,A,3131 8786
2017-04-23,606.0,4523392,A,3131 8786
2017-02-05,4242.0,4523392,A,3131 8791
2017-02-12,4242.0,4523392,A,3131 8791
2017-02-19,4242.0,4523392,A,3131 8791
2017-02-26,4242.0,4523392,A,3131 8791
2017-03-05,4242.0,4523392,A,3131 8791
2017-03-12,4242.0,4523392,A,3131 8791
2017-03-19,4242.0,4523392,A,3131 8791
2017-03-26,4242.0,4523392,A,3131 8791
2017-04-02,4242.0,4523392,A,3131 8791
2017-04-09,4242.0,4523392,A,3131 8791
2017-04-16,4242.0,4523392,A,3131 8791
2017-04-23,4242.0,4523392,A,3131 8791
2017-02-05,606.0,4523392,A,3131 8815
2017-02-12,606.0,4523392,A,3131 8815
2017-02-19,606.0,4523392,A,3131 8815
2017-02-26,606.0,4523392,A,3131 8815
2017-03-05,606.0,4523392,A,3131 8815
2017-03-12,606.0,4523392,A,3131 8815
2017-03-19,606.0,4523392,A,3131 8815
2017-03-26,606.0,4523392,A,3131 8815
2017-04-02,606.0,4523392,A,3131 8815
2017-04-09,606.0,4523392,A,3131 8815
2017-04-16,606.0,4523392,A,3131 8815
2017-04-23,606.0,4523392,A,3131 8815
2017-02-05,305.0,4523392,A,3131 8816
2017-02-12,305.0,4523392,A,3131 8816
2017-02-19,305.0,4523392,A,3131 8816
2017-02-26,305.0,4523392,A,3131 8816
2017-03-05,305.0,4523392,A,3131 8816
2017-03-12,305.0,4523392,A,3131 8816
2017-03-19,305.0,4523392,A,3131 8816
2017-03-26,305.0,4523392,A,3131 8816
2017-04-02,305.0,4523392,A,3131 8816
2017-04-09,305.0,4523392,A,3131 8816
2017-04-16,305.0,4523392,A,3131 8816
2017-04-23,305.0,4523392,A,3131 8816
2017-02-05,606.0,4523392,A,3131 8819
2017-02-12,606.0,4523392,A,3131 8819
2017-02-19,606.0,4523392,A,3131 8819
2017-02-26,606.0,4523392,A,3131 8819
2017-03-05,606.0,4523392,A,3131 8819
2017-03-12,606.0,4523392,A,3131 8819
2017-03-19,606.0,4523392,A,3131 8819
2017-03-26,606.0,4523392,A,3131 8819
2017-04-02,606.0,4523392,A,3131 8819
2017-04-09,606.0,4523392,A,3131 8819
2017-04-16,606.0,4523392,A,3131 8819
2017-04-23,606.0,4523392,A,3131 8819
2017-02-05,1212.0,4523392,A,3131 8872
2017-02-12,1212.0,4523392,A,3131 8872
2017-02-19,1212.0,4523392,A,3131 8872
2017-02-26,1212.0,4523392,A,3131 8872
2017-03-05,1212.0,4523392,A,3131 8872
2017-03-12,1212.0,4523392,A,3131 8872
2017-03-19,1212.0,4523392,A,3131 8872
2017-03-26,1212.0,4523392,A,3131 8872
2017-04-02,1212.0,4523392,A,3131 8872
2017-04-09,1212.0,4523392,A,3131 8872
2017-04-16,1212.0,4523392,A,3131 8872
2017-04-23,1212.0,4523392,A,3131 8872
2017-02-05,606.0,4523392,A,3131 9332
2017-02-12,606.0,4523392,A,3131 9332
2017-02-19,606.0,4523392,A,3131 9332
2017-02-26,606.0,4523392,A,3131 9332
2017-03-05,606.0,4523392,A,3131 9332
2017-03-12,606.0,4523392,A,3131 9332
2017-03-19,606.0,4523392,A,3131 9332
2017-03-26,606.0,4523392,A,3131 9332
2017-04-02,606.0,4523392,A,3131 9332
2017-04-09,606.0,4523392,A,3131 9332
2017-04-16,606.0,4523392,A,3131 9332
2017-04-23,606.0,4523392,A,3131 9332
2017-02-05,4242.0,4523392,A,3131 9343
2017-02-12,4242.0,4523392,A,3131 9343
2017-02-19,4242.0,4523392,A,3131 9343
2017-02-26,4242.0,4523392,A,3131 9343
2017-03-05,4242.0,4523392,A,3131 9343
2017-03-12,4242.0,4523392,A,3131 9343
2017-03-19,4242.0,4523392,A,3131 9343
2017-03-26,4242.0,4523392,A,3131 9343
2017-04-02,4242.0,4523392,A,3131 9343
2017-04-09,4242.0,4523392,A,3131 9343
2017-04-16,4242.0,4523392,A,3131 9343
2017-04-23,4242.0,4523392,A,3131 9343
2017-02-05,1818.0,4523392,A,4025 0395
2017-02-12,1818.0,4523392,A,4025 0395
2017-02-19,1818.0,4523392,A,4025 0395
2017-02-26,1818.0,4523392,A,4025 0395
2017-03-05,1818.0,4523392,A,4025 0395
2017-03-12,1818.0,4523392,A,4025 0395
2017-03-19,1818.0,4523392,A,4025 0395
2017-03-26,1818.0,4523392,A,4025 0395
2017-04-02,1818.0,4523392,A,4025 0395
2017-04-09,1818.0,4523392,A,4025 0395
2017-04-16,1818.0,4523392,A,4025 0395
2017-04-23,1818.0,4523392,A,4025 0395
2017-02-05,606.0,4523392,A,4025 0422
2017-02-12,606.0,4523392,A,4025 0422
2017-02-19,606.0,4523392,A,4025 0422
2017-02-26,606.0,4523392,A,4025 0422
2017-03-05,606.0,4523392,A,4025 0422
2017-03-12,606.0,4523392,A,4025 0422
2017-03-19,606.0,4523392,A,4025 0422
2017-03-26,606.0,4523392,A,4025 0422
2017-04-02,606.0,4523392,A,4025 0422
2017-04-09,606.0,4523392,A,4025 0422
2017-04-16,606.0,4523392,A,4025 0422
2017-04-23,606.0,4523392,A,4025 0422
2017-02-05,606.0,4523392,A,4301 0511
2017-02-12,606.0,4523392,A,4301 0511
2017-02-19,606.0,4523392,A,4301 0511
2017-02-26,606.0,4523392,A,4301 0511
2017-03-05,606.0,4523392,A,4301 0511
2017-03-12,606.0,4523392,A,4301 0511
2017-03-19,606.0,4523392,A,4301 0511
2017-03-26,606.0,4523392,A,4301 0511
2017-04-02,606.0,4523392,A,4301 0511
2017-04-09,606.0,4523392,A,4301 0511
2017-04-16,606.0,4523392,A,4301 0511
2017-04-23,606.0,4523392,A,4301 0511
2017-02-05,606.0,4523392,A,4301 0513
2017-02-12,606.0,4523392,A,4301 0513
2017-02-19,606.0,4523392,A,4301 0513
